KEY,ID,CAS_Registry_Number,parameter_cd_txt,parameter_group_nm,srsname,parameter_nm,TSAANLYT_IS_NUMBER,SDWIS_NAME
"1,4-Dichlorobenzene",20,106-46-7,66142,"Organics, pesticide",,"1,4-Dichlorobenzene, air, top plus bottom sorbent trap, recoverable, nanograms per cubic meter",368,P-DICHLOROBENZENE                       
Bromacil,476,314-40-9,66159,"Organics, pesticide",,"Bromacil, air, top plus bottom sorbent trap, recoverable, nanograms per cubic meter",742,BROMACIL                                
4-Methylphenol,353,106-44-5,66180,"Organics, pesticide",,"p-Cresol, air, top plus bottom sorbent trap, recoverable, nanograms per cubic meter",203,4-METHYLPHENOL                          
Aldrin,56,309-00-2,66191,"Organics, pesticide",,"Aldrin, air, particulate filter, recoverable, nanograms per cubic meter",280,ALDRIN                                  
Beta-HCH (beta-BHC),78,319-85-7,66192,"Organics, pesticide",,"beta-HCH, air, particulate filter, recoverable, nanograms per cubic meter",278,.BETA.-BHC
alpha-Chlordane,501,5103-71-9,66193,"Organics, pesticide",,"cis-Chlordane, air, particulate filter, recoverable, nanograms per cubic meter",881,ALPHA-CHLORDANE
Endrin,175,72-20-8,66196,"Organics, pesticide",,"Endrin, air, particulate filter, recoverable, nanograms per cubic meter",102,ENDRIN                                  
Heptachlor,202,76-44-8,66199,"Organics, pesticide",,"Heptachlor, air, particulate filter, recoverable, nanograms per cubic meter",144,HEPTACHLOR                              
Heptachlor epoxide,203,1024-57-3,66200,"Organics, pesticide",,"Heptachlor epoxide, air, particulate filter, recoverable, nanograms per cubic meter",146,HEPTACHLOR EPOXIDE                      
Hexachlorobenzene,205,118-74-1,66201,"Organics, pesticide",,"Hexachlorobenzene, air, particulate filter, recoverable, nanograms per cubic meter",232,HEXACHLOROBENZENE
DDD,142,72-54-8,66209,"Organics, pesticide",,"p,p'-DDD, air, particulate filter, recoverable, nanograms per cubic meter",150,PARA-PARA DDD
Dichlorodiphenyltrichloroethane,154,50-29-3,66210,"Organics, pesticide",,"p,p'-DDT, air, particulate filter, recoverable, nanograms per cubic meter",154,PARA-PARA DDT
Toxaphene,321,8001-35-2,66239,"Organics, pesticide",,"Toxaphene, air, particulate filter, recoverable, nanograms per cubic meter",106,TOXAPHENE                               
Aldrin,56,309-00-2,66242,"Organics, pesticide",,"Aldrin, air, top sorbent trap, filter, recoverable, nanograms per cubic meter",280,ALDRIN                                  
Beta-HCH (beta-BHC),78,319-85-7,66243,"Organics, pesticide",,"beta-HCH, air, top sorbent trap, filter, recoverable, nanograms per cubic meter",278,.BETA.-BHC
alpha-Chlordane,501,5103-71-9,66244,"Organics, pesticide",,"cis-Chlordane, air, top sorbent trap, filter, recoverable, nanograms per cubic meter",881,ALPHA-CHLORDANE
Endrin,175,72-20-8,66247,"Organics, pesticide",,"Endrin, air, top sorbent trap, filter, recoverable, nanograms per cubic meter",102,ENDRIN                                  
Heptachlor,202,76-44-8,66250,"Organics, pesticide",,"Heptachlor, air, top sorbent trap, filter, recoverable, nanograms per cubic meter",144,HEPTACHLOR                              
Heptachlor epoxide,203,1024-57-3,66251,"Organics, pesticide",,"Heptachlor epoxide, air, top sorbent trap, filter, recoverable, nanograms per cubic meter",146,HEPTACHLOR EPOXIDE                      
Hexachlorobenzene,205,118-74-1,66252,"Organics, pesticide",,"Hexachlorobenzene, air, top sorbent trap, filter, recoverable, nanograms per cubic meter",232,HEXACHLOROBENZENE
DDD,142,72-54-8,66260,"Organics, pesticide",,"p,p'-DDD, air, top sorbent trap, filter, recoverable, nanograms per cubic meter",150,PARA-PARA DDD
Dichlorodiphenyltrichloroethane,154,50-29-3,66261,"Organics, pesticide",,"p,p'-DDT, air, top sorbent trap, filter, recoverable, nanograms per cubic meter",154,PARA-PARA DDT
Toxaphene,321,8001-35-2,66290,"Organics, pesticide",,"Toxaphene, air, top sorbent trap, filter, recoverable, nanograms per cubic meter",106,TOXAPHENE                               
Aldrin,56,309-00-2,66293,"Organics, pesticide",,"Aldrin, air, bottom sorbent trap, filter, recoverable, nanograms per cubic meter",280,ALDRIN                                  
Beta-HCH (beta-BHC),78,319-85-7,66294,"Organics, pesticide",,"beta-HCH, air, bottom sorbent trap, filter, recoverable, nanograms per cubic meter",278,.BETA.-BHC
alpha-Chlordane,501,5103-71-9,66295,"Organics, pesticide",,"cis-Chlordane, air, bottom sorbent trap, filter, recoverable, nanograms per cubic meter",881,ALPHA-CHLORDANE
Endrin,175,72-20-8,66298,"Organics, pesticide",,"Endrin, air, bottom sorbent trap, filter, recoverable, nanograms per cubic meter",102,ENDRIN                                  
Heptachlor,202,76-44-8,66301,"Organics, pesticide",,"Heptachlor, air, bottom sorbent trap, filter, recoverable, nanograms per cubic meter",144,HEPTACHLOR                              
Heptachlor epoxide,203,1024-57-3,66302,"Organics, pesticide",,"Heptachlor epoxide, air, bottom sorbent trap, filter, recoverable, nanograms per cubic meter",146,HEPTACHLOR EPOXIDE                      
Hexachlorobenzene,205,118-74-1,66303,"Organics, pesticide",,"Hexachlorobenzene, air, bottom sorbent trap, filter, recoverable, nanograms per cubic meter",232,HEXACHLOROBENZENE
DDD,142,72-54-8,66311,"Organics, pesticide",,"p,p'-DDD, air, bottom sorbent trap, filter, recoverable, nanograms per cubic meter",150,PARA-PARA DDD
Dichlorodiphenyltrichloroethane,154,50-29-3,66312,"Organics, pesticide",,"p,p'-DDT, air, bottom sorbent trap, filter, recoverable, nanograms per cubic meter",154,PARA-PARA DDT
Toxaphene,321,8001-35-2,66341,"Organics, pesticide",,"Toxaphene, air, bottom sorbent trap, filter, recoverable, nanograms per cubic meter",106,TOXAPHENE                               
Aldrin,56,309-00-2,66344,"Organics, pesticide",Aldrin,"Aldrin, air, top plus bottom sorbent trap, filter, recoverable, nanograms per cubic meter",280,ALDRIN                                  
Beta-HCH (beta-BHC),78,319-85-7,66345,"Organics, pesticide",.beta.-Hexachlorocyclohexane,"beta-HCH, air, top plus bottom sorbent trap, filter, recoverable, nanograms per cubic meter",278,.BETA.-BHC
alpha-Chlordane,501,5103-71-9,66346,"Organics, pesticide",cis-Chlordane,"cis-Chlordane, air, top plus bottom sorbent trap, filter, recoverable, nanograms per cubic meter",881,ALPHA-CHLORDANE
Endrin,175,72-20-8,66349,"Organics, pesticide",Endrin,"Endrin, air, top plus bottom sorbent trap, filter, recoverable, nanograms per cubic meter",102,ENDRIN                                  
Heptachlor,202,76-44-8,66352,"Organics, pesticide",Heptachlor,"Heptachlor, air, top plus bottom sorbent trap, filter, recoverable, nanograms per cubic meter",144,HEPTACHLOR                              
Heptachlor epoxide,203,1024-57-3,66353,"Organics, pesticide",Heptachlor epoxide,"Heptachlor epoxide, air, top plus bottom sorbent trap, filter, recoverable, nanograms per cubic meter",146,HEPTACHLOR EPOXIDE                      
Hexachlorobenzene,205,118-74-1,66354,"Organics, pesticide",Hexachlorobenzene,"Hexachlorobenzene, air, top plus bottom sorbent trap, filter, recoverable, nanograms per cubic meter",232,HEXACHLOROBENZENE
DDD,142,72-54-8,66362,"Organics, pesticide","p,p'-DDD","p,p'-DDD, air, top plus bottom sorbent trap, filter, recoverable, nanograms per cubic meter",150,PARA-PARA DDD
Dichlorodiphenyltrichloroethane,154,50-29-3,66363,"Organics, pesticide","p,p'-DDT","p,p'-DDT, air, top plus bottom sorbent trap, filter, recoverable, nanograms per cubic meter",154,PARA-PARA DDT
Toxaphene,321,8001-35-2,66392,"Organics, pesticide",Toxaphene,"Toxaphene, air, top plus bottom sorbent trap, filter, recoverable, nanograms per cubic meter",106,TOXAPHENE                               
Cyanazine,135,21725-46-2,66592,"Organics, pesticide",Cyanazine,"Cyanazine, water, filtered, recoverable, nanograms per liter",133,CYANAZINE
Dimethoate,160,60-51-5,66596,"Organics, pesticide",Dimethoate,"Dimethoate, water, filtered, recoverable, nanograms per liter",754,DIMETHOATE                              
Diuron,167,330-54-1,66598,"Organics, pesticide",Diuron,"Diuron, water, filtered, recoverable, nanograms per liter",838,DIURON                                  
Glyphosate,194,1071-83-6,67289,"Organics, pesticide",,"Glyphosate, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter",113,GLYPHOSATE                              
Glyphosate,194,1071-83-6,67290,"Organics, pesticide",,"Glyphosate, air, top plus bottom sorbent traps, recoverable, nanograms per cubic meter",113,GLYPHOSATE                              
Glyphosate,194,1071-83-6,67291,"Organics, pesticide",,"Glyphosate, air, particulate filter, recoverable, nanograms per cubic meter",113,GLYPHOSATE                              
Glyphosate,194,1071-83-6,67292,"Organics, pesticide",,"Glyphosate, air, top sorbent trap, recoverable, nanograms per cubic meter",113,GLYPHOSATE                              
Glyphosate,194,1071-83-6,67293,"Organics, pesticide",Glyphosate,"Glyphosate, air, bottom sorbent trap, recoverable, nanograms per cubic meter",113,GLYPHOSATE                              
Prometon,447,1610-18-0,67702,"Organics, pesticide",Prometon,"Prometon, water, filtered, recoverable, nanograms per liter",740,PROMETON
Chlorpyrifos,126,2921-88-2,67776,"Organics, pesticide",,"Chlorpyrifos, water, unfiltered, recoverable, nanograms per liter",136,CHLOROPYRIFOS
Chlorpyrifos,126,2921-88-2,67776,"Organics, pesticide",,"Chlorpyrifos, water, unfiltered, recoverable, nanograms per liter",751,CHLOROPYRIFOS
Dacthal (DCPA),452,1861-32-1,67779,"Organics, pesticide",,"DCPA, water, unfiltered, recoverable, nanograms per liter",743,DCPA
Dieldrin,158,60-57-1,67782,"Organics, pesticide",,"Dieldrin, water, unfiltered, recoverable, nanograms per liter",149,DIELDRIN                                
Trifluralin,333,1582-09-8,67799,"Organics, pesticide",,"Trifluralin, water, unfiltered, recoverable, nanograms per liter",134,TRIFLURALIN                             
Pendimethalin,274,40487-42-1,67800,"Organics, pesticide",,"Pendimethalin, water, unfiltered, recoverable, nanograms per liter",757,PENDIMETHALIN                           
Pendimethalin,274,40487-42-1,67800,"Organics, pesticide",,"Pendimethalin, water, unfiltered, recoverable, nanograms per liter",329,PROWL                                   
Azobenzene,365,103-33-3,68070,"Organics, pesticide",,"Azobenzene, solids, recoverable, milligrams per kilogram",183,AZOBENZENE                              
Alachlor,54,15972-60-8,68303,"Organics, pesticide",,"Alachlor, core material, recoverable, dry weight, micrograms per kilogram",832,ALACHLOR ESA                            
Alachlor,54,15972-60-8,68303,"Organics, pesticide",,"Alachlor, core material, recoverable, dry weight, micrograms per kilogram",130,LASSO
Atrazine,63,1912-24-9,68306,"Organics, pesticide",,"Atrazine, core material, recoverable, dry weight, micrograms per kilogram",129,ATRAZINE                                
Azinpros-methyl,64,86-50-0,68309,"Organics, pesticide",,"Azinphos-methyl, core material, recoverable, dry weight, micrograms per kilogram",138,GUTHION
Butylate,459,2008-41-5,68321,"Organics, pesticide",,"Butylate, core material, recoverable, dry weight, micrograms per kilogram",132,SUTAN
Carbaryl,108,63-25-2,68328,"Organics, pesticide",,"Carbaryl, core material, recoverable, dry weight, micrograms per kilogram",107,CARBARYL                                
Carbofuran,110,1563-66-2,68329,"Organics, pesticide",,"Carbofuran, core material, recoverable, dry weight, micrograms per kilogram",125,CARBOFURAN                              
Chlorpyrifos,126,2921-88-2,68347,"Organics, pesticide",,"Chlorpyrifos, core material, recoverable, dry weight, micrograms per kilogram",136,CHLOROPYRIFOS
Chlorpyrifos,126,2921-88-2,68347,"Organics, pesticide",,"Chlorpyrifos, core material, recoverable, dry weight, micrograms per kilogram",751,CHLOROPYRIFOS
Cyanazine,135,21725-46-2,68351,"Organics, pesticide",,"Cyanazine, core material, recoverable, dry weight, micrograms per kilogram",133,CYANAZINE
Dacthal (DCPA),452,1861-32-1,68364,"Organics, pesticide",,"DCPA, core material, recoverable, dry weight, micrograms per kilogram",743,DCPA
Diazinon,145,333-41-5,68368,"Organics, pesticide",,"Diazinon, core material, recoverable, dry weight, micrograms per kilogram",135,SPECTRACIDE
Dimethoate,160,60-51-5,68372,"Organics, pesticide",,"Dimethoate, core material, recoverable, dry weight, micrograms per kilogram",754,DIMETHOATE                              
Diuron,167,330-54-1,68381,"Organics, pesticide",,"Diuron, core material, recoverable, dry weight, micrograms per kilogram",838,DIURON                                  
EPTC (Eptam),557,759-94-4,68382,"Organics, pesticide",,"EPTC, core material, recoverable, dry weight, micrograms per kilogram",131,EPTC
Glyphosate,194,1071-83-6,68415,"Organics, pesticide",,"Glyphosate, water, filtered, recoverable, nanograms per liter",113,GLYPHOSATE                              
Glyphosate,194,1071-83-6,68420,"Organics, pesticide",,"Glyphosate, core material, recoverable, dry weight, micrograms per kilogram",113,GLYPHOSATE                              
Malathion,221,121-75-5,68435,"Organics, pesticide",,"Malathion, core material, recoverable, dry weight, micrograms per kilogram",137,MALATHION                               
Metolachlor,241,51218-45-2,68448,"Organics, pesticide",,"Metolachlor, core material, recoverable, dry weight, micrograms per kilogram",124,METOLACHLOR                             
Molinate,246,2212-67-1,68449,"Organics, pesticide",,"Molinate, core material, recoverable, dry weight, micrograms per kilogram",793,MOLINATE
DDD,142,72-54-8,68454,"Organics, pesticide",,"p,p'-DDD, core material, recoverable, dry weight, micrograms per kilogram",150,PARA-PARA DDD
DDE,143,72-55-9,68455,"Organics, pesticide",,"p,p'-DDE, core material, recoverable, dry weight, micrograms per kilogram",148,PARA-PARA DDE
Dichlorodiphenyltrichloroethane,154,50-29-3,68456,"Organics, pesticide",,"p,p'-DDT, core material, recoverable, dry weight, micrograms per kilogram",154,PARA-PARA DDT
Pendimethalin,274,40487-42-1,68459,"Organics, pesticide",,"Pendimethalin, core material, recoverable, dry weight, micrograms per kilogram",757,PENDIMETHALIN                           
Pendimethalin,274,40487-42-1,68459,"Organics, pesticide",,"Pendimethalin, core material, recoverable, dry weight, micrograms per kilogram",329,PROWL                                   
Permethrin,276,52645-53-1,68462,"Organics, pesticide",,"Permethrin, core material, recoverable, dry weight, micrograms per kilogram",807,"PERMETHRIN (MIXED, CIS, TRANS)"
Prometon,447,1610-18-0,68466,"Organics, pesticide",,"Prometon, core material, recoverable, dry weight, micrograms per kilogram",740,PROMETON
Prometryne,287,7287-19-6,68467,"Organics, pesticide",,"Prometryn, core material, recoverable, dry weight, micrograms per kilogram",904,PROMETRYN
Simazine,304,122-34-9,68477,"Organics, pesticide",,"Simazine, core material, recoverable, dry weight, micrograms per kilogram",116,SIMAZINE                                
Trifluralin,333,1582-09-8,68492,"Organics, pesticide",,"Trifluralin, core material, recoverable, dry weight, micrograms per kilogram",134,TRIFLURALIN                             
"1,3-Dichloropropene",18,542-75-6,68497,"Organics, pesticide",,"1,3-Dichloropropene, water, filtered, recoverable, nanograms per liter",305,"1,3-DICHLOROPROPENE"
"1,3-Dichloropropene",18,542-75-6,68497,"Organics, pesticide",,"1,3-Dichloropropene, water, filtered, recoverable, nanograms per liter",333,"1,3-DICHLOROPROPYLENE, TOTAL            "
"2,4-D ",28,94-75-7,68500,"Organics, pesticide",,"2,4-D, water, filtered, recoverable, nanograms per liter",176,"2,4-D                                   "
3-Hydroxycarbofuran,450,16655-82-6,68508,"Organics, pesticide",,"3-Hydroxy carbofuran, water, filtered, recoverable, nanograms per liter",145,3-HYDROXYCARBOFURAN                     
Acetochlor,482,34256-82-1,68520,"Organics, pesticide",,"Acetochlor, water, filtered, recoverable, nanograms per liter",738,ACETOCHLOR                              
Aldicarb,55,116-06-3,68528,"Organics, pesticide",,"Aldicarb, water, filtered, recoverable, nanograms per liter",126,ALDICARB                                
Aldicarb Sulfone,449,1646-88-4,68529,"Organics, pesticide",,"Aldicarb sulfone, water, filtered, recoverable, nanograms per liter",123,ALDICARB SULFONE                        
Aldicarb Sulfoxide,448,1646-87-3,68530,"Organics, pesticide",,"Aldicarb sulfoxide, water, filtered, recoverable, nanograms per liter",122,ALDICARB SULFOXIDE                      
Bentazone,67,25057-89-0,68538,"Organics, pesticide",,"Bentazon, water, filtered, recoverable, nanograms per liter",792,BENTAZON
Bromacil,476,314-40-9,68542,"Organics, pesticide",,"Bromacil, water, filtered, recoverable, nanograms per liter",742,BROMACIL                                
Bromoxynil,90,1689-84-5,68543,"Organics, pesticide",,"Bromoxynil, water, filtered, recoverable, nanograms per liter",749,BROMOXYNIL                              
2-chloro-4-amino-6-ethylamino-s-triazine,389,1007-28-9,68550,"Organics, pesticide",,"2-Chloro-6-ethylamino-4-amino-s-triazine, water, filtered, recoverable, nanograms per liter",735,DES-ISOPROPYL-ATRAZINE                  
2-chloro-4-amino-6-isopropylamino-s-triazine,535,6190-65-4,68552,"Organics, pesticide",,"2-Chloro-4-isopropylamino-6-amino-s-triazine, water, filtered, recoverable, nanograms per liter",734,DESETHYLATRAZINE
Dicamba,150,1918-00-9,68571,"Organics, pesticide",,"Dicamba, water, filtered, recoverable, nanograms per liter",315,DICAMBA                                 
Dichlorvos (DDVP),537,62-73-7,68572,"Organics, pesticide",,"Dichlorvos, water, filtered, recoverable, nanograms per liter",889,DICHLOROVOS
Endothall,174,145-73-3,68593,"Organics, pesticide",,"Endothal, water, filtered, recoverable, nanograms per liter",112,ENDOTHALL                               
MCPA,224,94-74-6,68641,"Organics, pesticide",,"MCPA, water, filtered, recoverable, nanograms per liter",817,MCPA                                    
Methomyl,228,16752-77-5,68645,"Organics, pesticide",,"Methomyl, water, filtered, recoverable, nanograms per liter",108,METHOMYL                                
Metribuzin,242,21087-64-9,68652,"Organics, pesticide",,"Metribuzin, water, filtered, recoverable, nanograms per liter",327,METRIBUZIN
Oxamyl (Vydate),267,23135-22-0,68664,"Organics, pesticide",,"Oxamyl, water, filtered, recoverable, nanograms per liter",115,OXAMYL
Paraquat,270,4685-14-7,68667,"Organics, pesticide",,"Paraquat, water, filtered, recoverable, nanograms per liter",739,PARAQUAT                                
Phorate,279,298-02-2,68668,"Organics, pesticide",,"Phorate, water, filtered, recoverable, nanograms per liter",328,THIMET
Propazine,433,139-40-2,68678,"Organics, pesticide",,"Propazine, water, filtered, recoverable, nanograms per liter",758,PROPAZINE                               
Propoxur (Baygon),414,114-26-1,68679,"Organics, pesticide",,"Propoxur, water, filtered, recoverable, nanograms per liter",736,BAYGON
Tebuthiuron,481,34014-18-1,68695,"Organics, pesticide",,"Tebuthiuron, water, filtered, recoverable, nanograms per liter",761,TEBUTHIURON                             
Terbufos,310,13071-79-9,68699,"Organics, pesticide",,"Terbufos, water, filtered, recoverable, nanograms per liter",324,TERBUFOS
"1,3-Butadiene",17,106-99-0,68726,"Organics, pesticide",,"1,3-Butadiene, water, unfiltered, recoverable, micrograms per liter",916,"1,3-BUTADIENE"
a-HCH,53,319-84-6,68764,"Organics, pesticide",,"alpha-HCH, water, filtered, recoverable, nanograms per liter",277,.ALPHA.-BHC
Beta-HCH (beta-BHC),78,319-85-7,68767,"Organics, pesticide",,"beta-HCH, water, filtered, recoverable, nanograms per liter",278,.BETA.-BHC
Dieldrin,158,60-57-1,68773,"Organics, pesticide",,"Dieldrin, water, filtered, recoverable, nanograms per liter",149,DIELDRIN                                
Lindane,218,58-89-9,68778,"Organics, pesticide",,"Lindane, water, filtered, recoverable, nanograms per liter",104,BHC-GAMMA
Methoxychlor,229,72-43-5,68779,"Organics, pesticide",,"p,p'-Methoxychlor, water, unfiltered, recoverable, nanograms per liter",105,METHOXYCHLOR                            
Bromoxynil,90,1689-84-5,70979,"Organics, pesticide",Bromoxynil,"Bromoxynil, water, unfiltered, recoverable, micrograms per liter",749,BROMOXYNIL                              
2-chloro-4-amino-6-ethylamino-s-triazine,389,1007-28-9,75980,"Organics, pesticide",2-Chloro-6-ethylamino-4-amino-s-triazine,"2-Chloro-6-ethylamino-4-amino-s-triazine, water, unfiltered, recoverable, micrograms per liter",735,DES-ISOPROPYL-ATRAZINE                  
2-chloro-4-amino-6-isopropylamino-s-triazine,535,6190-65-4,75981,"Organics, pesticide",2-Chloro-4-isopropylamino-6-amino-s-triazine,"2-Chloro-4-isopropylamino-6-amino-s-triazine, water, unfiltered, recoverable, micrograms per liter",734,DESETHYLATRAZINE
Carbon disulfide,111,75-15-0,77041,"Organics, pesticide",Carbon disulfide,"Carbon disulfide, water, unfiltered, micrograms per liter",805,CARBON DISULFIDE                        
4-Methylphenol,353,106-44-5,77146,"Organics, pesticide",p-Cresol,"p-Cresol, water, unfiltered, recoverable, micrograms per liter",203,4-METHYLPHENOL                          
2-Methylphenol,40,95-48-7,77152,"Organics, pesticide",o-Cresol,"o-Cresol, water, unfiltered, recoverable, micrograms per liter",201,2-METHYLPHENOL
"1,2,3-Trichloropropane",8,96-18-4,77443,"Organics, pesticide","1,2,3-Trichloropropane","1,2,3-Trichloropropane, water, unfiltered, recoverable, micrograms per liter",306,"1,2,3-TRICHLOROPROPANE                  "
"1,1,2-Trichloropropane",4,96-18-4,77443,"Organics, pesticide","1,2,3-Trichloropropane","1,2,3-Trichloropropane, water, unfiltered, recoverable, micrograms per liter",306,"1,2,3-TRICHLOROPROPANE                  "
Azobenzene,365,103-33-3,77625,"Organics, pesticide",Azobenzene,"Azobenzene, water, unfiltered, recoverable, micrograms per liter",183,AZOBENZENE                              
"1,2-Dibromoethane",13,106-93-4,77651,"Organics, pesticide",Ethylene dibromide,"1,2-Dibromoethane, water, unfiltered, recoverable, micrograms per liter",349,ETHYLENE DIBROMIDE
"2,4,5-trichlorophenol",25,95-95-4,77687,"Organics, pesticide","2,4,5-Trichlorophenol","2,4,5-Trichlorophenol, water, unfiltered, recoverable, micrograms per liter",210,"2,4,5-TRICHLOROPHENOL                   "
Propachlor (Ramrod),455,1918-16-7,77729,"Organics, pesticide",Propachlor,"Propachlor, water, unfiltered, recoverable, micrograms per liter",156,PROPACHLOR                              
Alachlor,54,15972-60-8,77825,"Organics, pesticide",Alachlor,"Alachlor, water, unfiltered, recoverable, micrograms per liter",832,ALACHLOR ESA                            
Alachlor,54,15972-60-8,77825,"Organics, pesticide",Alachlor,"Alachlor, water, unfiltered, recoverable, micrograms per liter",130,LASSO
Pendimethalin,274,40487-42-1,79190,"Organics, pesticide",Pendimethalin,"Pendimethalin, water, unfiltered, recoverable, micrograms per liter",757,PENDIMETHALIN                           
Pendimethalin,274,40487-42-1,79190,"Organics, pesticide",Pendimethalin,"Pendimethalin, water, unfiltered, recoverable, micrograms per liter",329,PROWL                                   
Chlorpyrifos,126,2921-88-2,81403,"Organics, pesticide",Chlorpyrifos,"Chlorpyrifos, water, unfiltered, recoverable, micrograms per liter",136,CHLOROPYRIFOS
Chlorpyrifos,126,2921-88-2,81403,"Organics, pesticide",Chlorpyrifos,"Chlorpyrifos, water, unfiltered, recoverable, micrograms per liter",751,CHLOROPYRIFOS
Carbofuran,110,1563-66-2,81405,"Organics, pesticide",Carbofuran,"Carbofuran, water, unfiltered, recoverable, micrograms per liter",125,CARBOFURAN                              
Metribuzin,242,21087-64-9,81408,"Organics, pesticide",Metribuzin,"Metribuzin, water, unfiltered, recoverable, micrograms per liter",327,METRIBUZIN
"1,2,3-Trichloropropane",8,96-18-4,81610,"Organics, pesticide","1,2,3-Trichloropropane","1,2,3-Trichloropropane, water, unfiltered, recoverable, micrograms per liter",306,"1,2,3-TRICHLOROPROPANE                  "
"1,1,2-Trichloropropane",4,96-18-4,81610,"Organics, pesticide","1,2,3-Trichloropropane","1,2,3-Trichloropropane, water, unfiltered, recoverable, micrograms per liter",306,"1,2,3-TRICHLOROPROPANE                  "
Cyanazine,135,21725-46-2,81757,"Organics, pesticide",Cyanazine,"Cyanazine, water, unfiltered, recoverable, micrograms per liter",133,CYANAZINE
EPTC (Eptam),557,759-94-4,81894,"Organics, pesticide",S-Ethyl dipropylthiocarbamate,"EPTC, water, unfiltered, recoverable, micrograms per liter",131,EPTC
Dicamba,150,1918-00-9,82052,"Organics, pesticide",Dicamba,"Dicamba, water, unfiltered, recoverable, micrograms per liter",315,DICAMBA                                 
Terbufos,310,13071-79-9,82088,"Organics, pesticide",Terbufos,"Terbufos, water, unfiltered, recoverable, micrograms per liter",324,TERBUFOS
Dichlorprop,155,120-36-5,82183,"Organics, pesticide",Dichlorprop,"Dichlorprop, water, unfiltered, recoverable, micrograms per liter",747,DICHLORPROP                             
Bromacil,476,314-40-9,82198,"Organics, pesticide",Bromacil,"Bromacil, water, unfiltered, recoverable, micrograms per liter",742,BROMACIL                                
Molinate,246,2212-67-1,82199,"Organics, pesticide",Molinate,"Molinate, water, unfiltered, recoverable, micrograms per liter",793,MOLINATE
Dinoseb,164,88-85-7,82226,"Organics, pesticide",Dinoseb,"Dinoseb, water, unfiltered, recoverable, micrograms per liter",120,DINOSEB                                 
Methoxychlor,229,72-43-5,82350,"Organics, pesticide",Methoxychlor,"p,p'-Methoxychlor, water, filtered, recoverable, micrograms per liter",105,METHOXYCHLOR                            
Dichlorprop,155,120-36-5,82356,"Organics, pesticide",Dichlorprop,"Dichlorprop, water, filtered, recoverable, micrograms per liter",747,DICHLORPROP                             
3-Hydroxycarbofuran,450,16655-82-6,82584,"Organics, pesticide",3-Hydroxycarbofuran,"3-Hydroxy carbofuran, water, unfiltered, recoverable, micrograms per liter",145,3-HYDROXYCARBOFURAN                     
Aldicarb Sulfoxide,448,1646-87-3,82586,"Organics, pesticide",Aldicarb sulfoxide,"Aldicarb sulfoxide, water, unfiltered, recoverable, micrograms per liter",122,ALDICARB SULFOXIDE                      
Aldicarb Sulfone,449,1646-88-4,82587,"Organics, pesticide",Aldicarb sulfone,"Aldicarb sulfone, water, unfiltered, recoverable, micrograms per liter",123,ALDICARB SULFONE                        
Metribuzin,242,21087-64-9,82611,"Organics, pesticide",Metribuzin,"Metribuzin, water, unfiltered, recoverable, micrograms per liter",327,METRIBUZIN
Metolachlor,241,51218-45-2,82612,"Organics, pesticide",Metolachlor,"Metolachlor, water, unfiltered, recoverable, micrograms per liter",124,METOLACHLOR                             
Oxamyl (Vydate),267,23135-22-0,82613,"Organics, pesticide",Oxamyl,"Oxamyl, water, unfiltered, recoverable, micrograms per liter",115,OXAMYL
Carbofuran,110,1563-66-2,82615,"Organics, pesticide",Carbofuran,"Carbofuran, water, unfiltered, recoverable, micrograms per liter",125,CARBOFURAN                              
Azinpros-methyl,64,86-50-0,82616,"Organics, pesticide",Azinphos-methyl,"Azinphos-methyl, water, unfiltered, recoverable, micrograms per liter",138,GUTHION
Carbaryl,108,63-25-2,82618,"Organics, pesticide",Carbaryl,"Carbaryl, water, unfiltered, recoverable, micrograms per liter",107,CARBARYL                                
Aldicarb,55,116-06-3,82619,"Organics, pesticide",Aldicarb,"Aldicarb, water, unfiltered, recoverable, micrograms per liter",126,ALDICARB                                
Hexachlorobenzene,205,118-74-1,82621,"Organics, pesticide",Hexachlorobenzene,"Hexachlorobenzene, water, unfiltered, recoverable, micrograms per liter",232,HEXACHLOROBENZENE
"1,2-Dibromo-3-chloropropane ",12,96-12-8,82625,"Organics, pesticide","1,2-Dibromo-3-chloropropane","1,2-Dibromo-3-chloropropane, water, unfiltered, recoverable, micrograms per liter",342,"1,2-DIBROMO-3-CHLOROPROPANE"
4-Chloro-3-methylphenol,356,59-50-7,82627,"Organics, pesticide",p-Chloro-m-cresol,"4-Chloro-3-methylphenol, water, unfiltered, recoverable, micrograms per liter",264,P-CHLORO-M-CRESOL
Metribuzin,242,21087-64-9,82630,"Organics, pesticide",Metribuzin,"Metribuzin, water, filtered, recoverable, micrograms per liter",327,METRIBUZIN
Trifluralin,333,1582-09-8,82661,"Organics, pesticide",Trifluralin,"Trifluralin, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",134,TRIFLURALIN                             
Dimethoate,160,60-51-5,82662,"Organics, pesticide",Dimethoate,"Dimethoate, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",754,DIMETHOATE                              
Phorate,279,298-02-2,82664,"Organics, pesticide",Phorate,"Phorate, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",328,THIMET
